index,DR3_source_id,ra,dec,ZTF,NUMBER_IN,FILENAME,X_POS,Y_POS,MJD-OBS,OBJECT,FILTER,EXPTIME,S-SEEING,AIRMASS,PC-ZP,PC-ZPSTD,QC-FLAG,TQC-FLAG,FLAGS_MASK,BACKGROUND,MAG_OPT,MAGERR_OPT,SNR_OPT,LIMMAG_OPT,FNU_OPT,FNUERR_OPT,MAG_APER_R0.66xFWHM,MAGERR_APER_R0.66xFWHM,SNR_APER_R0.66xFWHM,FNU_APER_R0.66xFWHM,FNUERR_APER_R0.66xFWHM,MAG_APER_R1.5xFWHM,MAGERR_APER_R1.5xFWHM,SNR_APER_R1.5xFWHM,FNU_APER_R1.5xFWHM,FNUERR_APER_R1.5xFWHM,MAG_APER_R5xFWHM,MAGERR_APER_R5xFWHM,SNR_APER_R5xFWHM,FNU_APER_R5xFWHM,FNUERR_APER_R5xFWHM,MAG_ZOGY,MAGERR_ZOGY,SNR_ZOGY,LIMMAG_ZOGY,FNU_ZOGY,FNUERR_ZOGY,X_POS_REF,Y_POS_REF,FLAGS_MASK_REF,BACKGROUND_REF,MAG_OPT_REF,MAGERR_OPT_REF,SNR_OPT_REF,LIMMAG_OPT_REF,FNU_OPT_REF,FNUERR_OPT_REF,MAG_APER_R0.66xFWHM_REF,MAGERR_APER_R0.66xFWHM_REF,SNR_APER_R0.66xFWHM_REF,FNU_APER_R0.66xFWHM_REF,FNUERR_APER_R0.66xFWHM_REF,MAG_APER_R1.5xFWHM_REF,MAGERR_APER_R1.5xFWHM_REF,SNR_APER_R1.5xFWHM_REF,FNU_APER_R1.5xFWHM_REF,FNUERR_APER_R1.5xFWHM_REF,MAG_APER_R5xFWHM_REF,MAGERR_APER_R5xFWHM_REF,SNR_APER_R5xFWHM_REF,FNU_APER_R5xFWHM_REF,FNUERR_APER_R5xFWHM_REF,MAG_ZOGY_PLUSREF,MAGERR_ZOGY_PLUSREF,SNR_ZOGY_PLUSREF
57,5866345647515558400,209.6090111,-61.6173917,No,31,ML1_20230430_230125_red,912.1850772268754,604.9139838441531,60064.95932287223,01127,q,60.0,2.8359632,1.1606915,23.663536,0.032504417,yellow,yellow,0,5.3971214,15.871609,0.0059106247,183.69229,20.114092,1626.8837,8.85657,16.470898,0.006950063,156.2196,936.78625,5.9965987,15.953151,0.0077088983,140.84193,1509.1752,10.715382,15.921184,0.032021992,33.905956,1554.2695,45.840607,17.229612,0.0140493,18.949028,20.004908,465.7525,6.026783,1347.4194397709844,970.923471443678,0,4.9603825,16.209173,0.00659465,164.63895,20.40117,1192.1503,7.2409983,16.847544,0.007877368,137.82982,662.1892,4.804397,16.285355,0.0083560515,129.93411,1111.3689,8.553327,16.219069,0.032681625,33.22161,1181.3334,35.559185,15.7511015,0.006169637,175.98056
57,5866345647515558400,209.6090111,-61.6173917,No,31,ML1_20230430_230253_red,913.4984487794218,603.8897225244705,60064.96033653758,01127,u,60.0,2.8307745,1.1616856,22.218119,0.14291368,yellow,yellow,0,-0.40149054,19.984016,0.4714111,2.303162,19.63367,36.846252,15.998116,20.62545,0.60185367,1.803987,20.40891,11.313225,19.914293,0.744302,1.4587307,39.290085,26.934433,17.97875,0.63010985,1.7230902,233.6146,135.57884,20.611954,0.6537917,0.7897332,19.218966,20.664188,12.44324,1467.4194397709844,1090.923471443678,0,0.56019354,20.875895,1.1853662,0.91595006,19.609135,16.204756,17.691746,21.193897,1.0028003,1.0827042,12.090417,11.16687,20.636496,1.4327304,0.7578091,20.202353,26.658895,99.0,99.0,-1.4248033,-191.74756,134.57828,19.883347,0.63695484,1.7045733
57,5866345647515558400,209.6090111,-61.6173917,No,31,ML1_20230430_230420_red,911.8121769337604,602.5860271356944,60064.96135169022,01127,q,60.0,2.4251633,1.1627046,23.65722,0.032255806,yellow,yellow,0,0.88104707,15.848844,0.005631779,192.78745,20.126463,1661.3552,8.617549,16.510267,0.0067205587,161.55444,903.4266,5.5920877,15.943254,0.0068365475,158.81352,1522.9929,9.589819,15.785407,0.02357913,46.04649,1761.315,38.250797,17.18063,0.013277624,28.594774,20.01723,487.24594,5.9586005,1347.4194397709844,970.923471443678,0,4.9603825,16.209173,0.00659465,164.63895,20.40117,1192.1503,7.2409983,16.847544,0.007877368,137.82982,662.1892,4.804397,16.285355,0.0083560515,129.93411,1111.3689,8.553327,16.219069,0.032681625,33.22161,1181.3334,35.559185,15.737116,0.006062572,179.08838
57,5866345647515558400,209.6090111,-61.6173917,No,31,ML1_20230430_230548_red,911.8515188598722,604.4262780190628,60064.96237062183,01127,r,60.0,2.3993497,1.1637509,22.649193,0.034368392,yellow,yellow,0,-0.5382184,15.394945,0.006976505,155.62753,19.468744,2523.608,16.21569,16.06525,0.008393889,129.3484,1361.1298,10.522973,15.482269,0.008236419,131.82138,2328.5857,17.664705,15.266818,0.026105093,41.59097,2839.7004,68.27685,17.103807,0.024382295,13.744972,19.280415,522.9704,11.744307,1467.4194397709844,1090.923471443678,0,4.333005,15.683443,0.008561944,126.809555,19.601387,1934.7415,15.257064,16.311068,0.010224252,106.19223,1085.3577,10.220688,15.76528,0.011251866,96.49388,1794.2705,18.594656,15.84311,0.05159939,21.041647,1670.1511,79.37359,15.323671,0.00850567,127.648506
57,5866345647515558400,209.6090111,-61.6173917,No,31,ML1_20230430_230715_red,911.6986178814595,610.215711498047,60064.96336944902,01127,q,60.0,2.4525416,1.1647996,23.642426,0.03178258,yellow,yellow,0,-0.13457388,15.861375,0.0057617687,188.43802,20.140501,1642.2908,8.715283,16.513748,0.0068735206,157.95926,900.53564,5.7010627,15.950379,0.007094847,153.03165,1513.0314,9.887049,15.733323,0.023557682,46.088413,1847.8665,40.09395,17.270765,0.014306347,19.254406,20.026314,448.42914,5.908787,1347.4194397709844,970.923471443678,0,4.9603825,16.209173,0.00659465,164.63895,20.40117,1192.1503,7.2409983,16.847544,0.007877368,137.82982,662.1892,4.804397,16.285355,0.0083560515,129.93411,1111.3689,8.553327,16.219069,0.032681625,33.22161,1181.3334,35.559185,15.7625065,0.0061851195,175.54004
57,5866345647515558400,209.6090111,-61.6173917,No,31,ML1_20230430_230842_red,911.0478720810561,610.2481445299376,60064.96438074742,01127,z,60.0,2.0469341,1.1658847,21.153978,0.0486309,yellow,yellow,0,0.061865542,13.19607,0.0044973753,241.41553,17.749035,19123.71,79.21491,14.077628,0.0060276887,180.12479,8490.8,47.138428,13.386605,0.004988382,217.65295,16045.663,73.72131,13.135429,0.0122030685,88.9724,20222.184,227.28604,14.827718,0.014325273,12.473825,17.581562,4255.13,56.142464,1347.4194397709844,970.923471443678,0,0.58505183,13.427978,0.00542804,200.02362,17.951664,15445.753,77.21964,14.4279585,0.0075399163,143.99843,6149.173,42.703053,13.544398,0.0058714594,184.91759,13875.238,75.03471,13.26238,0.015711572,69.10423,17990.693,260.3414,13.063784,0.005261546,206.35307
57,5866345647515558400,209.6090111,-61.6173917,No,31,ML1_20230430_231010_red,910.9985231003957,608.420384690881,60064.96539732946,01127,q,60.0,2.4755034,1.1669993,23.644531,0.034857757,yellow,yellow,0,1.1297579,15.849548,0.0056724297,191.40584,20.122803,1660.2778,8.674123,16.47256,0.0066864626,162.37827,935.3533,5.7603354,15.933864,0.0069644586,155.89671,1536.2239,9.854114,15.736335,0.023510065,46.18176,1842.7466,39.902042,17.169004,0.013034704,18.229382,20.02559,492.4904,5.912547,1347.4194397709844,970.923471443678,0,4.9603825,16.209173,0.00659465,164.63895,20.40117,1192.1503,7.2409983,16.847544,0.007877368,137.82982,662.1892,4.804397,16.285355,0.0083560515,129.93411,1111.3689,8.553327,16.219069,0.032681625,33.22161,1181.3334,35.559185,15.73373,0.006024882,180.2087
57,5866345647515558400,209.6090111,-61.6173917,No,31,ML1_20230430_231138_red,911.1766725471416,609.9437462055131,60064.96642203661,01127,g,60.0,2.778569,1.168147,23.105698,0.03553788,yellow,yellow,0,0.2036462,17.658585,0.02997191,36.225124,20.242893,313.7373,8.660766,18.22936,0.035383526,30.684792,185.46236,6.044113,17.70009,0.04779347,22.717249,301.96976,13.292533,17.353823,0.16928935,6.4134936,415.4041,64.770325,19.099535,0.091136605,5.780509,19.844831,83.211975,6.984806,1347.4194397709844,970.923471443678,0,2.0949185,18.013031,0.051396262,21.12481,20.101654,226.35358,10.715059,18.59634,0.052368492,20.732622,132.27083,6.379841,18.160704,0.079523906,13.652953,197.56895,14.470786,18.301052,0.447963,2.4237185,173.61168,71.6303,17.573116,0.04486042,24.202541
57,5866345647515558400,209.6090111,-61.6173917,No,31,ML1_20230430_231306_red,910.3636702248614,615.9192797528304,60064.96743402368,01127,q,60.0,2.4856713,1.1693043,23.620712,0.033431433,yellow,yellow,0,0.90939546,15.852728,0.005855608,185.4182,20.081926,1655.4229,8.92805,16.507132,0.0069709904,155.75063,906.03986,5.817247,15.94879,0.007283673,149.06438,1515.248,10.165058,15.744525,0.024754548,43.860065,1828.8993,41.698505,17.188545,0.013648254,16.22689,19.99516,483.706,6.0804296,1347.4194397709844,970.923471443678,0,4.9603825,16.209173,0.00659465,164.63895,20.40117,1192.1503,7.2409983,16.847544,0.007877368,137.82982,662.1892,4.804397,16.285355,0.0083560515,129.93411,1111.3689,8.553327,16.219069,0.032681625,33.22161,1181.3334,35.559185,15.739407,0.006125834,177.2389
57,5866345647515558400,209.6090111,-61.6173917,No,31,ML1_20230430_231433_red,909.6672610368723,615.4954177846242,60064.96844524107,01127,i,60.0,2.2879035,1.1704844,22.081505,0.02149563,yellow,yellow,0,0.84069073,14.107191,0.0045078523,240.85443,18.659407,8262.732,34.305916,14.855308,0.005697375,190.5678,4148.365,21.76845,14.227333,0.004954426,219.14468,7397.19,33.75482,14.057118,0.0136583885,79.492256,8652.717,108.84981,15.822354,0.015736675,13.0283,18.474195,1702.3865,24.674412,1347.4194397709844,970.923471443678,0,-0.69212687,14.354952,0.0054331482,199.83556,18.844873,6576.8687,32.911407,15.293868,0.0072940513,148.85228,2769.8274,18.607893,14.465525,0.0059003886,184.01096,5940.0493,32.280956,14.253618,0.017048951,63.68346,7220.258,113.37728,14.005021,0.0053942567,201.27632
57,5866345647515558400,209.6090111,-61.6173917,No,31,ML1_20230430_231601_red,909.59824544196,614.5463970364888,60064.96945623853,01127,q,60.0,2.6112616,1.1716883,23.60967,0.03748481,yellow,yellow,0,2.0590787,15.853831,0.0060034534,180.85194,20.05422,1653.7411,9.144171,16.490065,0.007102017,152.87717,920.39465,6.020485,15.950675,0.007662015,141.70374,1512.6206,10.674529,15.759875,0.027096298,40.06954,1803.2249,45.002388,17.180166,0.013695851,32.1434,19.982967,487.45367,6.148909,1347.4194397709844,970.923471443678,0,4.9603825,16.209173,0.00659465,164.63895,20.40117,1192.1503,7.2409983,16.847544,0.007877368,137.82982,662.1892,4.804397,16.285355,0.0083560515,129.93411,1111.3689,8.553327,16.219069,0.032681625,33.22161,1181.3334,35.559185,15.736981,0.006140725,176.8091
57,5866345647515558400,209.6090111,-61.6173917,No,31,ML1_20230430_231728_red,910.477709963814,615.4607890867887,60064.9704701122,01127,u,60.0,3.2605314,1.1729196,22.145863,0.14319712,yellow,yellow,0,0.34063947,99.0,99.0,-0.21829556,19.45949,-4.0501328,18.553438,23.368397,8.888929,0.12214476,1.6317025,13.35876,99.0,99.0,-0.3034975,-9.722967,32.0364,99.0,99.0,-0.9540084,-154.76305,162.224,20.51921,0.65315336,-0.6704372,19.126728,22.506884,13.539614,1467.4194397709844,1090.923471443678,0,0.56019354,20.875895,1.1853662,0.91595006,19.609135,16.204756,17.691746,21.193897,1.0028003,1.0827042,12.090417,11.16687,20.636496,1.4327304,0.7578091,20.202353,26.658895,99.0,99.0,-1.4248033,-191.74756,134.57828,19.830395,0.6248319,1.7376453
57,5866345647515558400,209.6090111,-61.6173917,No,31,ML1_20230430_231855_red,909.1925891938536,621.4688188092287,60064.97147040928,01127,q,60.0,2.737694,1.1741582,23.64207,0.030099299,yellow,yellow,0,1.5782064,15.853927,0.0059654685,182.00351,20.11326,1653.5958,9.085517,16.482883,0.007097003,152.98515,926.5025,6.0561595,15.947846,0.0077713355,139.71037,1516.5657,10.855068,15.784225,0.028499458,38.09673,1763.2336,46.28307,17.215696,0.013901012,16.554653,20.002321,471.76022,6.0400906,1347.4194397709844,970.923471443678,0,4.9603825,16.209173,0.00659465,164.63895,20.40117,1192.1503,7.2409983,16.847544,0.007877368,137.82982,662.1892,4.804397,16.285355,0.0083560515,129.93411,1111.3689,8.553327,16.219069,0.032681625,33.22161,1181.3334,35.559185,15.747174,0.0061529195,176.4587
57,5866345647515558400,209.6090111,-61.6173917,No,31,ML1_20230430_232022_red,908.9555715905899,621.112651719041,60064.97247982686,01127,r,60.0,2.563963,1.1754321,22.59256,0.034832023,yellow,yellow,0,1.8153069,15.401125,0.007615737,142.56482,19.370394,2509.2852,17.601011,16.089945,0.009179476,118.27867,1330.5227,11.24905,15.496566,0.009355533,116.05284,2298.126,19.802408,15.363347,0.033826545,32.097164,2598.1326,80.94586,17.085064,0.025031965,15.274519,19.232994,532.0764,12.267178,1467.4194397709844,1090.923471443678,0,4.333005,15.683443,0.008561944,126.809555,19.601387,1934.7415,15.257064,16.311068,0.010224252,106.19223,1085.3577,10.220688,15.76528,0.011251866,96.49388,1794.2705,18.594656,15.84311,0.05159939,21.041647,1670.1511,79.37359,15.319656,0.00861658,126.00547
57,5866345647515558400,209.6090111,-61.6173917,No,31,ML1_20230430_232149_red,908.2697895681431,620.2965363026995,60064.97349273408,01127,q,60.0,2.6990151,1.1767347,23.385382,0.03794823,yellow,yellow,0,3.0970612,15.864786,0.0075401724,143.99355,19.871235,1637.1385,11.369527,16.502491,0.008720605,124.502396,909.92114,7.308463,15.958899,0.0100233685,108.32048,1501.206,13.858931,15.786102,0.038118184,28.483418,1760.1875,61.79692,17.211649,0.016149387,16.098633,19.835466,473.52216,7.0432324,1347.4194397709844,970.923471443678,0,4.9603825,16.209173,0.00659465,164.63895,20.40117,1192.1503,7.2409983,16.847544,0.007877368,137.82982,662.1892,4.804397,16.285355,0.0083560515,129.93411,1111.3689,8.553327,16.219069,0.032681625,33.22161,1181.3334,35.559185,15.746025,0.00658443,164.89447
59,4272588356022299520,278.9687172,-0.0870146,Yes,33,ML1_20210413_022154_red,2198.2539275327576,189.87079286191005,59317.09855293178,08606,q,60.0,3.8449898,1.2738216,23.700542,0.031167915,yellow,orange,0,1.0410198,16.85606,0.009692941,112.013084,20.541246,657.0162,5.8655305,17.30784,0.011089372,97.90781,433.37473,4.4263554,16.936054,0.014649446,74.11449,610.34894,8.235218,16.877972,0.062524274,17.365034,643.88965,37.079662,21.80722,0.62646127,0.5746052,20.45884,6.872458,3.9653547,1554.9657447345553,2396.8317449538213,0,0.66724694,16.87596,0.008137193,133.42883,20.687363,645.0842,4.8346686,17.401638,0.009304974,116.68342,397.50717,3.4067152,16.94477,0.009349853,116.12334,605.4692,5.2140183,16.840725,0.030326992,35.800983,666.3616,18.61294,16.764452,0.010413175,104.26562
59,4272588356022299520,278.9687172,-0.0870146,Yes,33,ML1_20210413_022314_red,2196.983080138326,198.73519824177404,59317.09946903404,08606,q,60.0,5.224254,1.2710488,23.7006,0.02955074,orange,orange,0,0.5660289,16.867365,0.010248633,105.939606,20.598557,650.2107,6.13756,17.159872,0.011727712,92.57868,496.65073,5.364634,16.899214,0.01825161,59.48714,631.4149,10.614309,16.796925,0.07838479,13.851363,693.7937,50.088478,23.009369,1.9106863,-0.16485488,20.450233,2.2711852,3.9968479,1554.9657447345553,2396.8317449538213,0,0.66724694,16.87596,0.008137193,133.42883,20.687363,645.0842,4.8346686,17.401638,0.009304974,116.68342,397.50717,3.4067152,16.94477,0.009349853,116.12334,605.4692,5.2140183,16.840725,0.030326992,35.800983,666.3616,18.61294,16.772142,0.010520766,103.19935
59,4272588356022299520,278.9687172,-0.0870146,Yes,33,ML1_20210413_022432_red,2196.1763971835426,204.01736674554334,59317.10038099851,08606,q,60.0,2.711806,1.2683426,23.685976,0.025153799,yellow,yellow,0,-0.5187579,16.870258,0.009403859,115.45645,20.624947,648.4797,5.61666,17.556349,0.011277333,96.27596,344.71533,3.580492,16.978031,0.0117079895,92.73464,587.2025,6.332073,16.73647,0.038606957,28.122814,733.51996,26.082737,22.081055,0.824805,-0.5463252,20.434,5.3404484,4.0569973,1554.9657447345553,2396.8317449538213,0,0.66724694,16.87596,0.008137193,133.42883,20.687363,645.0842,4.8346686,17.401638,0.009304974,116.68342,397.50717,3.4067152,16.94477,0.009349853,116.12334,605.4692,5.2140183,16.840725,0.030326992,35.800983,666.3616,18.61294,16.767006,0.010535378,103.05621
59,4272588356022299520,278.9687172,-0.0870146,Yes,33,ML1_20210413_023542_red,2165.447375362673,10314.413226888866,59317.1081252455,08607,q,60.0,3.4302495,1.2588552,23.693132,0.02798946,yellow,yellow,0,2.6811788,16.774548,0.008784064,123.60295,20.61799,708.241,5.7299685,17.199186,0.010245442,105.9726,478.98874,4.51993,16.833206,0.013314796,81.54358,670.99243,8.228636,16.710318,0.052787945,20.56788,751.40295,36.532833,24.461956,7.2334404,0.13380668,20.455597,0.59596115,3.9704397,11526.923736072355,2336.812974973984,0,2.5711923,16.785114,0.007572186,143.38478,20.659475,701.3812,4.891602,17.40014,0.0090675,119.7393,398.05585,3.3243542,16.879177,0.008418617,128.96848,643.17444,4.987067,16.66985,0.02274154,47.74242,779.93835,16.336382,16.684193,0.0097443685,111.42192
59,4272588356022299520,278.9687172,-0.0870146,Yes,33,ML1_20210413_023700_red,2164.360971293917,10316.008549524795,59317.10903318791,08607,q,60.0,2.337585,1.2564061,23.685747,0.025545014,yellow,yellow,0,1.9964831,16.785477,0.008484657,127.96465,20.640354,701.14734,5.4792266,17.445868,0.010459047,103.80833,381.63916,3.676383,16.885044,0.010780346,100.71441,639.7085,6.3517075,16.648235,0.0349012,31.108849,795.62006,25.575361,21.51893,0.48325527,-0.6140218,20.450516,8.962475,3.989149,11526.923736072355,2336.812974973984,0,2.5711923,16.785114,0.007572186,143.38478,20.659475,701.3812,4.891602,17.40014,0.0090675,119.7393,398.05585,3.3243542,16.879177,0.008418617,128.96848,643.17444,4.987067,16.66985,0.02274154,47.74242,779.93835,16.336382,16.671328,0.009647646,112.53898
59,4272588356022299520,278.9687172,-0.0870146,Yes,33,ML1_20210413_023819_red,2163.5108128393085,10314.361535396081,59317.10994879247,08607,q,60.0,3.3621197,1.2539876,23.691967,0.024983166,yellow,orange,0,2.4563913,16.77394,0.009338667,116.262436,20.534676,708.63763,6.0951552,17.343544,0.011192777,97.00329,419.3555,4.3231063,16.862774,0.013443715,80.76161,652.9657,8.0851,16.672503,0.050114974,21.664906,778.03516,35.912235,23.733055,3.7766402,-0.28190938,20.432339,1.166214,4.056576,11526.923736072355,2336.812974973984,0,2.5711923,16.785114,0.007572186,143.38478,20.659475,701.3812,4.891602,17.40014,0.0090675,119.7393,398.05585,3.3243542,16.879177,0.008418617,128.96848,643.17444,4.987067,16.66985,0.02274154,47.74242,779.93835,16.336382,16.68331,0.009820894,110.553696
59,4272588356022299520,278.9687172,-0.0870146,Yes,33,ML1_20230921_192234_red,1732.6696037132915,9845.051531972373,60208.80734906182,08607,q,60.0,2.9472642,1.4018219,23.751286,0.019178204,yellow,yellow,0,0.3111111,16.863125,0.009741732,111.45207,20.641077,652.75446,5.8568177,17.319384,0.011070789,98.07216,428.7918,4.3722076,16.91806,0.014357482,75.62163,620.5482,8.205962,16.731228,0.054515064,19.91626,737.06964,37.008434,19.318209,0.06577365,-5.8285494,20.417135,68.032524,4.121395,11526.923736072355,2336.812974973984,0,2.5711923,16.785114,0.007572186,143.38478,20.659475,701.3812,4.891602,17.40014,0.0090675,119.7393,398.05585,3.3243542,16.879177,0.008418617,128.96848,643.17444,4.987067,16.66985,0.02274154,47.74242,779.93835,16.336382,16.584599,0.009026066,120.288956
60,4271992661242707200,278.4116234,-1.1950712,Yes,34,ML1_20230921_181025_red,4735.362205470669,8404.277543940656,60208.75723576556,08377,q,60.0,2.743695,1.208291,23.733557,0.027358793,yellow,yellow,0,0.8454722,17.103012,0.010973855,98.938446,20.698633,523.3535,5.289688,17.549938,0.012445567,87.23878,346.75668,3.9747999,17.157467,0.016414408,66.14532,497.75214,7.5251303,17.043108,0.06734914,16.12101,553.0404,34.30557,21.116226,0.32122716,0.6649097,20.493366,12.987012,3.8423522,9884.887346779802,5128.704490436604,0,2.8967354,17.117924,0.010986537,98.82424,20.721409,516.2153,5.223569,17.397957,0.01184672,91.648674,398.8571,4.3520226,17.204542,0.01809789,59.992416,476.6318,7.9448676,17.421696,0.10084549,10.766334,390.2307,36.24546,16.990944,0.013304,81.60976
63,5868425648663616768,201.6601786,-61.9115934,No,36,ML1_20190614_185206_red,8977.118103351968,4747.346603305245,58648.7861861032,01013,q,60.0,2.5822997,1.1586809,23.75411,0.033912424,yellow,orange,0,0.95072114,16.873062,0.011869222,91.47493,20.453527,646.8077,7.0708737,17.380283,0.014305013,75.899,405.40262,5.3413434,16.976276,0.02069006,52.47622,588.1524,11.20798,16.64423,0.07313462,14.84572,798.5613,53.790672,22.972176,2.055022,0.41268298,20.333042,2.3503363,4.448588,5362.760286651396,9423.53555094701,0,0.71825486,16.87587,0.007986532,135.94589,20.679731,645.1368,4.7455406,17.429441,0.009464865,114.71228,387.45676,3.3776398,16.966574,0.009078934,119.58851,593.43115,4.962276,16.596157,0.021370228,50.806015,834.7136,16.429426,16.771921,0.010907247,99.54264
63,5868425648663616768,201.6601786,-61.9115934,No,36,ML1_20200212_010219_red,9064.699896711292,4628.043321537709,58891.04328472206,01013,q,60.0,3.133272,1.203013,23.63567,0.041600484,yellow,orange,0,3.387393,16.92067,0.014099239,77.00672,20.361544,619.0588,8.039022,17.325712,0.016907081,64.217834,426.29932,6.638333,17.012386,0.027508274,39.469437,568.91284,14.414009,16.552557,0.08798562,12.339927,868.915,70.41492,21.015673,0.35927305,-0.9977256,20.270203,14.24724,4.7144504,5362.760286651396,9423.53555094701,0,0.71825486,16.87587,0.007986532,135.94589,20.679731,645.1368,4.7455406,17.429441,0.009464865,114.71228,387.45676,3.3776398,16.966574,0.009078934,119.58851,593.43115,4.962276,16.596157,0.021370228,50.806015,834.7136,16.429426,16.752153,0.011014479,98.57354
63,5868425648663616768,201.6601786,-61.9115934,No,36,ML1_20200523_201536_red,9145.265604076782,4844.350578362617,58992.84417221825,01013,u,60.0,2.5913653,1.1586719,22.121147,0.10417977,orange,orange,0,0.35041064,21.198381,0.6539202,1.6603497,20.325989,12.040571,7.251828,21.744238,0.7829062,1.3868024,7.2829075,5.2515826,23.915518,13.6721945,0.07941198,0.9858087,12.413853,99.0,99.0,-0.33587286,-21.074656,62.745934,22.617167,1.7619745,0.4507336,20.142403,3.2593663,5.2894244,5362.760286651396,9423.53555094701,0,0.32475775,21.274384,0.6034338,1.7992632,20.763865,11.226557,6.2395296,22.15852,0.8860287,1.2253962,4.9726973,4.0580325,21.404156,1.0481852,1.0358248,9.961802,9.617266,99.0,99.0,-1.103829,-53.23773,48.23005,20.897633,0.613088,1.7709304
63,5868425648663616768,201.6601786,-61.9115934,No,36,ML1_20200523_201739_red,9143.953293739589,4844.317571161696,58992.84559599135,01013,q,60.0,2.3596573,1.1590804,23.617128,0.047199592,yellow,yellow,0,1.6553763,16.87337,0.008616916,126.00056,20.573988,646.62445,5.131917,17.409763,0.010236285,106.067406,394.54282,3.7197368,16.967207,0.0112132905,96.82583,593.08575,6.1252847,16.609068,0.03221413,33.703724,824.8465,24.473454,21.130726,0.32948372,0.97909033,20.479006,12.814731,3.8888316,5362.760286651396,9423.53555094701,0,0.71825486,16.87587,0.007986532,135.94589,20.679731,645.1368,4.7455406,17.429441,0.009464865,114.71228,387.45676,3.3776398,16.966574,0.009078934,119.58851,593.43115,4.962276,16.596157,0.021370228,50.806015,834.7136,16.429426,16.754515,0.010124497,107.238525
63,5868425648663616768,201.6601786,-61.9115934,No,36,ML1_20200523_201944_red,9142.793392542433,4850.670004106561,58992.8470430344,01013,i,60.0,2.1633604,1.1595389,22.1174,0.031134894,orange,orange,0,1.6261704,15.015911,0.006616778,164.08835,19.007431,3577.9614,21.80509,15.546482,0.007709705,140.8272,2194.8599,15.585483,15.122428,0.007495951,144.84302,3243.612,22.393984,14.858402,0.019075207,56.91871,4136.556,72.674805,19.548824,0.3313325,1.1158533,18.891527,55.013603,16.78842,5362.760286651396,9423.53555094701,0,1.3775702,15.048306,0.0064254953,168.97316,19.05588,3472.7817,20.552267,15.595713,0.0075380737,144.03363,2097.5618,14.562999,15.153471,0.006787902,159.95164,3152.1843,19.707108,14.889033,0.014235107,76.27173,4021.4883,52.725807,14.93124,0.008167391,132.9355
